id,date,zipcode,City,price,bedrooms,bathrooms,sqft_living,House Size,sqft_lot,floors,waterfront,Are there Waterfronts ?,view,How many views ?,condition,Habitability,grade,Architechture,sqft_above,sqft_basement,yr_built,yr_renovated,Renovated/Not Renovated,sqft_living15,sqft_lot15
3126049107,5/3/2015,98103,Seattle,"$577,500.00 ",2,1,1640,Medium,5515,1,0,No,0,No View,4,Good,7,High Quality ,940,700,1926,0,Not Renovated,2054,5515
263000325,6/11/2014,98103,Seattle,"$349,000.00 ",3,3,1430,Medium,1002,3,0,No,0,No View,3,Average,8,High Quality ,1430,0,2002,0,Not Renovated,1430,1530
3626039279,8/5/2014,98103,Seattle,"$395,000.00 ",2,1,960,Small,6700,1,0,No,0,No View,3,Average,7,High Quality ,960,0,1951,0,Not Renovated,1350,6700
3126049261,3/16/2015,98103,Seattle,"$259,250.00 ",3,1,940,Small,5904,1,0,No,0,No View,3,Average,6,Standard ,940,0,1947,0,Not Renovated,870,5728
9521101065,3/23/2015,98103,Seattle,"$580,000.00 ",2,2,1220,Small,5000,1,0,No,2,Average View,4,Good,7,High Quality ,1220,0,1938,0,Not Renovated,2090,3850
3362401935,6/19/2014,98103,Seattle,"$549,000.00 ",4,2,1290,Small,3060,2,0,No,0,No View,4,Good,7,High Quality ,1290,0,1906,0,Not Renovated,1510,4080
2331300395,5/10/2014,98103,Seattle,"$875,000.00 ",4,2,2520,Large,6000,1,0,No,0,No View,3,Average,8,High Quality ,1400,1120,1921,2007,Renovated,1580,3720
9266701115,8/8/2014,98103,Seattle,"$488,000.00 ",2,2,1000,Small,5125,1,0,No,0,No View,3,Average,7,High Quality ,1000,0,1942,1968,Renovated,1090,5100
9521101520,12/12/2014,98103,Seattle,"$543,000.00 ",2,1,940,Small,3864,1,0,No,0,No View,4,Good,8,High Quality ,940,0,1918,0,Not Renovated,1440,3956
2877104196,12/6/2014,98103,Seattle,"$760,000.00 ",3,2,1780,Medium,1750,1,0,No,2,Average View,3,Average,8,High Quality ,1400,380,1927,2014,Renovated,1780,3750
993002247,7/16/2014,98103,Seattle,"$430,000.00 ",3,2,1550,Medium,1469,3,0,No,0,No View,3,Average,8,High Quality ,1550,0,2004,0,Not Renovated,1520,1465
7517500610,3/4/2015,98103,Seattle,"$781,000.00 ",3,3,1920,Large,1896,3,0,No,3,Good View,3,Average,8,High Quality ,1920,0,2000,0,Not Renovated,1670,2994
625049318,8/4/2014,98103,Seattle,"$605,000.00 ",4,2,1820,Medium,7626,1,0,No,0,No View,5,Excellent,7,High Quality ,990,830,1941,0,Not Renovated,1390,5904
6813600365,10/9/2014,98103,Seattle,"$527,950.00 ",4,2,1760,Medium,3600,1,0,No,0,No View,5,Excellent,7,High Quality ,880,880,1926,0,Not Renovated,1500,5580
3126049052,3/18/2015,98103,Seattle,"$551,000.00 ",4,2,2040,Large,6348,1,0,No,0,No View,3,Average,7,High Quality ,1020,1020,1962,0,Not Renovated,1770,5047
1257201010,5/4/2015,98103,Seattle,"$698,000.00 ",2,1,1510,Medium,4080,1,0,No,0,No View,3,Average,7,High Quality ,1010,500,1923,0,Not Renovated,1660,4080
9482700455,10/21/2014,98103,Seattle,"$696,500.00 ",4,3,2540,Large,4400,1.5,0,No,0,No View,5,Excellent,7,High Quality ,1630,910,1925,0,Not Renovated,1560,3920
3797000205,9/24/2014,98103,Seattle,"$444,000.00 ",3,2,1460,Medium,2610,2,0,No,0,No View,3,Average,8,High Quality ,1460,0,1987,0,Not Renovated,1320,3000
3126049154,9/25/2014,98103,Seattle,"$570,000.00 ",3,3,2400,Large,3192,2,0,No,0,No View,3,Average,7,High Quality ,2400,0,1991,0,Not Renovated,1360,3192
1930301540,2/23/2015,98103,Seattle,"$390,000.00 ",1,1,710,Small,4000,1,0,No,0,No View,4,Good,6,Standard ,610,100,1928,0,Not Renovated,1440,4500
3797002160,7/24/2014,98103,Seattle,"$409,950.00 ",2,1,990,Small,3000,1,0,No,0,No View,4,Good,6,Standard ,990,0,1918,0,Not Renovated,1120,3000
9136103027,6/8/2014,98103,Seattle,"$445,000.00 ",2,1,1440,Medium,3225,1,0,No,0,No View,3,Average,7,High Quality ,960,480,1915,0,Not Renovated,1160,3630
1931300815,3/26/2015,98103,Seattle,"$550,000.00 ",2,1,980,Small,4800,1,0,No,0,No View,4,Good,7,High Quality ,980,0,1910,0,Not Renovated,1570,2640
8129700085,9/24/2014,98103,Seattle,"$597,000.00 ",4,3,2280,Large,2432,2,0,No,0,No View,5,Excellent,8,High Quality ,1520,760,1921,0,Not Renovated,1690,2099
3797000330,6/23/2014,98103,Seattle,"$471,001.00 ",3,2,1800,Medium,6000,1,0,No,0,No View,5,Excellent,7,High Quality ,900,900,1905,0,Not Renovated,1800,3000
9523100458,6/17/2014,98103,Seattle,"$549,000.00 ",2,3,1380,Small,953,3,0,No,0,No View,3,Average,9,High Quality ,1380,0,2006,0,Not Renovated,1430,3400
4083305870,10/1/2014,98103,Seattle,"$705,000.00 ",2,2,1650,Medium,6840,1.5,0,No,0,No View,5,Excellent,7,High Quality ,1650,0,1916,0,Not Renovated,1700,4560
263000155,5/5/2014,98103,Seattle,"$418,000.00 ",3,2,1410,Small,6030,1.5,0,No,0,No View,4,Good,7,High Quality ,1410,0,1930,0,Not Renovated,1410,6300
8021701115,8/26/2014,98103,Seattle,"$549,000.00 ",3,2,1560,Medium,5130,1,0,No,0,No View,5,Excellent,7,High Quality ,1150,410,1915,0,Not Renovated,1560,4500
1930300410,3/4/2015,98103,Seattle,"$575,000.00 ",2,1,1250,Small,4320,1,0,No,0,No View,4,Good,7,High Quality ,850,400,1911,0,Not Renovated,1520,4320
3797000145,10/15/2014,98103,Seattle,"$765,000.00 ",4,3,2660,Very Large,4500,1.5,0,No,0,No View,5,Excellent,8,High Quality ,1860,800,1909,0,Not Renovated,1830,4000
9525100040,4/7/2015,98103,Seattle,"$705,000.00 ",4,3,2740,Very Large,5339,2.5,0,No,0,No View,3,Average,9,High Quality ,2740,0,2004,0,Not Renovated,1770,4820
7517500085,4/25/2015,98103,Seattle,"$712,500.00 ",3,2,1770,Medium,2800,1.5,0,No,0,No View,3,Average,7,High Quality ,1770,0,1914,0,Not Renovated,1630,3254
9266701085,6/3/2014,98103,Seattle,"$409,950.00 ",2,2,1370,Small,5125,1,0,No,0,No View,5,Excellent,6,Standard ,1370,0,1944,0,Not Renovated,1200,5100
2877103615,5/11/2015,98103,Seattle,"$870,000.00 ",4,2,2370,Large,5000,1.5,0,No,2,Average View,3,Average,8,High Quality ,1770,600,1919,0,Not Renovated,2100,4550
625049281,5/21/2014,98103,Seattle,"$535,000.00 ",2,1,1030,Small,4841,1,0,No,0,No View,3,Average,7,High Quality ,920,110,1939,0,Not Renovated,1530,4944
9266700256,10/13/2014,98103,Seattle,"$470,000.00 ",2,1,1190,Small,5200,1,0,No,0,No View,5,Excellent,7,High Quality ,1190,0,1912,0,Not Renovated,1550,5100
9136103136,3/13/2015,98103,Seattle,"$580,000.00 ",2,1,860,Small,4013,1,0,No,0,No View,3,Average,7,High Quality ,860,0,1925,0,Not Renovated,1490,4013
510000641,1/30/2015,98103,Seattle,"$662,500.00 ",3,2,2070,Large,4200,1.5,0,No,0,No View,4,Good,7,High Quality ,1670,400,1906,0,Not Renovated,1490,4560
3362400472,12/2/2014,98103,Seattle,"$403,000.00 ",2,1,720,Small,3255,1,0,No,0,No View,4,Good,6,Standard ,720,0,1905,0,Not Renovated,1430,3170
4083301120,4/22/2015,98103,Seattle,"$705,000.00 ",3,1,1440,Medium,2618,1.5,0,No,0,No View,4,Good,7,High Quality ,1440,0,1906,0,Not Renovated,1850,3990
1931300175,7/2/2014,98103,Seattle,"$575,000.00 ",4,2,1660,Medium,4800,1.5,0,No,0,No View,3,Average,7,High Quality ,1660,0,1922,0,Not Renovated,1660,4800
5693500760,7/7/2014,98103,Seattle,"$570,000.00 ",3,1,1890,Medium,3330,1.5,0,No,0,No View,4,Good,7,High Quality ,1390,500,1901,0,Not Renovated,1530,3330
1529300410,2/24/2015,98103,Seattle,"$365,000.00 ",2,1,870,Small,5689,1,0,No,0,No View,4,Good,7,High Quality ,870,0,1948,0,Not Renovated,1100,5711
4083306705,11/21/2014,98103,Seattle,"$725,000.00 ",4,3,2130,Large,3420,1.5,0,No,0,No View,4,Good,7,High Quality ,1730,400,1916,0,Not Renovated,1520,3420
2917200365,6/10/2014,98103,Seattle,"$445,434.00 ",2,1,1470,Medium,7137,1,0,No,0,No View,3,Average,7,High Quality ,1020,450,1941,0,Not Renovated,1470,7067
1930300915,8/20/2014,98103,Seattle,"$525,000.00 ",3,1,1240,Small,4800,1,0,No,0,No View,3,Average,7,High Quality ,800,440,1951,0,Not Renovated,1440,4800
3797000035,5/21/2014,98103,Seattle,"$430,000.00 ",3,1,1150,Small,3000,1,0,No,0,No View,5,Excellent,6,Standard ,1150,0,1906,0,Not Renovated,1460,3200
4083304700,11/25/2014,98103,Seattle,"$488,000.00 ",3,1,1600,Medium,3200,1.5,0,No,0,No View,3,Average,7,High Quality ,1600,0,1909,0,Not Renovated,1860,3420
1931300870,5/28/2014,98103,Seattle,"$355,000.00 ",2,1,1270,Small,3200,1,0,No,0,No View,4,Good,7,High Quality ,960,310,1920,0,Not Renovated,1410,1320
1930301325,4/23/2015,98103,Seattle,"$1,030,000.00 ",3,3,2780,Very Large,4000,2,0,No,2,Average View,5,Excellent,8,High Quality ,1960,820,1904,0,Not Renovated,1490,4800
9266700175,3/27/2015,98103,Seattle,"$415,000.00 ",2,1,880,Small,5100,1,0,No,0,No View,4,Good,7,High Quality ,880,0,1941,0,Not Renovated,980,5100
4083300620,2/27/2015,98103,Seattle,"$930,000.00 ",3,2,2460,Large,4240,1,0,No,0,No View,4,Good,7,High Quality ,1230,1230,1925,0,Not Renovated,1700,4240
9550200155,4/7/2015,98103,Seattle,"$887,200.00 ",3,1,1400,Small,5100,1.5,0,No,0,No View,3,Average,7,High Quality ,1400,0,1900,0,Not Renovated,1740,3060
1257201530,5/13/2014,98103,Seattle,"$620,000.00 ",3,1,1710,Medium,4050,1.5,0,No,0,No View,3,Average,7,High Quality ,1710,0,1909,0,Not Renovated,1790,4896
1972201960,8/25/2014,98103,Seattle,"$513,000.00 ",3,2,1500,Medium,1312,3,0,No,0,No View,3,Average,8,High Quality ,1500,0,2007,0,Not Renovated,1500,1282
3626039268,5/16/2014,98103,Seattle,"$540,000.00 ",1,1,1140,Small,6700,1.5,0,No,0,No View,3,Average,7,High Quality ,1140,0,1920,0,Not Renovated,1350,6700
9551201155,7/28/2014,98103,Seattle,"$925,000.00 ",3,3,2610,Very Large,4500,1.5,0,No,0,No View,4,Good,9,High Quality ,1660,950,1909,0,Not Renovated,2110,4500
9530100225,4/9/2015,98103,Seattle,"$805,000.00 ",4,2,1890,Medium,4500,1.5,0,No,0,No View,3,Average,7,High Quality ,1490,400,1907,1993,Renovated,1640,4010
1931300010,5/1/2015,98103,Seattle,"$562,500.00 ",2,1,1170,Small,2800,1.5,0,No,0,No View,4,Good,5,Basic ,1170,0,1905,0,Not Renovated,1660,4996
3856903495,7/9/2014,98103,Seattle,"$759,000.00 ",4,2,2100,Large,4750,1,0,No,0,No View,3,Average,7,High Quality ,1340,760,1975,0,Not Renovated,1700,4125
4083300595,12/8/2014,98103,Seattle,"$650,000.00 ",3,1,1430,Medium,4240,1.5,0,No,0,No View,3,Average,7,High Quality ,1430,0,1924,0,Not Renovated,1660,4240
1972202320,4/27/2015,98103,Seattle,"$380,000.00 ",3,1,1220,Small,3000,1.5,0,No,0,No View,3,Average,6,Standard ,1220,0,1901,0,Not Renovated,1350,3000
510000050,12/3/2014,98103,Seattle,"$762,000.00 ",3,2,2150,Large,2527,2,0,No,0,No View,4,Good,8,High Quality ,1400,750,1906,0,Not Renovated,1610,3663
9550202140,11/17/2014,98103,Seattle,"$1,310,000.00 ",4,4,3490,Very Large,5625,2,0,No,0,No View,3,Average,9,High Quality ,2610,880,2014,0,Not Renovated,1940,5000
2917200675,1/27/2015,98103,Seattle,"$340,000.00 ",2,2,1500,Medium,4158,1,0,No,0,No View,4,Good,7,High Quality ,1220,280,1947,0,Not Renovated,1270,4081
4340610080,8/4/2014,98103,Seattle,"$269,500.00 ",2,1,800,Small,1200,2,0,No,0,No View,3,Average,7,High Quality ,800,0,1999,0,Not Renovated,806,1200
3126049415,4/7/2015,98103,Seattle,"$388,000.00 ",3,2,1350,Small,2325,3,0,No,0,No View,3,Average,7,High Quality ,1350,0,1999,0,Not Renovated,1520,1652
4083800345,4/27/2015,98103,Seattle,"$620,000.00 ",4,2,1890,Medium,4300,1.5,0,No,0,No View,3,Average,7,High Quality ,1350,540,1918,0,Not Renovated,1830,3800
6431000005,11/23/2014,98103,Seattle,"$599,995.00 ",3,1,1620,Medium,3000,1.5,0,No,0,No View,5,Excellent,7,High Quality ,1620,0,1928,0,Not Renovated,1420,3060
2402100675,2/10/2015,98103,Seattle,"$645,000.00 ",3,4,2050,Large,6000,2,0,No,0,No View,5,Excellent,7,High Quality ,1550,500,1910,0,Not Renovated,1780,4000
8021700725,9/4/2014,98103,Seattle,"$422,500.00 ",3,2,1300,Small,2250,2,0,No,0,No View,3,Average,7,High Quality ,1300,0,1988,0,Not Renovated,1300,4500
3797002575,10/10/2014,98103,Seattle,"$605,000.00 ",4,2,1880,Medium,3500,1,0,No,0,No View,4,Good,7,High Quality ,1080,800,1926,0,Not Renovated,1690,3500
5693501100,7/31/2014,98103,Seattle,"$640,000.00 ",3,3,1560,Medium,1466,3,0,No,0,No View,3,Average,8,High Quality ,1560,0,2006,0,Not Renovated,1530,2975
6758700050,4/1/2015,98103,Seattle,"$812,000.00 ",3,2,1970,Large,3420,2,0,No,3,Good View,5,Excellent,8,High Quality ,1970,0,1913,0,Not Renovated,1770,3420
2402100895,6/25/2014,98103,Seattle,"$640,000.00 ",33,2,1620,Medium,6000,1,0,No,0,No View,5,Excellent,7,High Quality ,1040,580,1947,0,Not Renovated,1330,4700
2306400010,10/17/2014,98103,Seattle,"$500,000.00 ",2,1,1120,Small,3220,1,0,No,0,No View,4,Good,7,High Quality ,1120,0,1923,0,Not Renovated,1440,3220
4310701330,3/9/2015,98103,Seattle,"$415,000.00 ",3,2,1220,Small,835,1.5,0,No,0,No View,4,Good,6,Standard ,1220,0,1950,0,Not Renovated,1360,1251
9550200470,10/1/2014,98103,Seattle,"$690,000.00 ",4,2,1970,Large,4590,2.5,0,No,0,No View,3,Average,7,High Quality ,1970,0,1909,0,Not Renovated,1900,4590
9550201495,10/3/2014,98103,Seattle,"$765,000.00 ",3,2,2120,Large,5000,2,0,No,0,No View,3,Average,7,High Quality ,1980,140,1920,2010,Renovated,2020,5000
3797001900,9/22/2014,98103,Seattle,"$360,000.00 ",3,2,1360,Small,6000,1,0,No,0,No View,3,Average,6,Standard ,860,500,1911,0,Not Renovated,1560,3000
4083802425,10/10/2014,98103,Seattle,"$608,000.00 ",3,2,2240,Large,3750,1,0,No,0,No View,3,Average,7,High Quality ,1220,1020,1952,0,Not Renovated,1570,3400
1972201305,7/29/2014,98103,Seattle,"$500,000.00 ",2,2,1250,Small,3360,1,0,No,0,No View,3,Average,7,High Quality ,1250,0,1957,0,Not Renovated,1250,3360
455000190,10/6/2014,98103,Seattle,"$825,000.00 ",3,2,2080,Large,5000,2,0,No,0,No View,5,Excellent,8,High Quality ,2080,0,1906,0,Not Renovated,1820,5000
3975400190,11/4/2014,98103,Seattle,"$509,000.00 ",4,2,1960,Large,2166,1.5,0,No,0,No View,4,Good,7,High Quality ,1260,700,1926,0,Not Renovated,1670,4000
3797000290,6/12/2014,98103,Seattle,"$660,000.00 ",3,3,2340,Large,2970,2,0,No,0,No View,5,Excellent,8,High Quality ,2160,180,1925,0,Not Renovated,1370,4000
9521101315,5/1/2015,98103,Seattle,"$600,000.00 ",3,1,1310,Small,5000,1.5,0,No,0,No View,3,Average,7,High Quality ,1310,0,1906,0,Not Renovated,1530,4800
2508000020,8/19/2014,98103,Seattle,"$250,000.00 ",2,1,750,Small,6350,1,0,No,0,No View,3,Average,5,Basic ,750,0,1920,0,Not Renovated,920,6350
4310703070,4/13/2015,98103,Seattle,"$650,000.00 ",6,3,2960,Very Large,5000,1,0,No,0,No View,3,Average,8,High Quality ,1790,1170,1968,0,Not Renovated,1280,1251
3226049530,1/22/2015,98103,Seattle,"$465,000.00 ",5,3,2010,Large,7264,1,0,No,0,No View,3,Average,7,High Quality ,1290,720,1990,0,Not Renovated,1510,7326
9482700440,5/6/2014,98103,Seattle,"$533,000.00 ",5,3,1800,Medium,3780,1.5,0,No,0,No View,3,Average,7,High Quality ,1400,400,1926,0,Not Renovated,1400,3780
6430500086,1/16/2015,98103,Seattle,"$341,000.00 ",3,1,940,Small,4200,1,0,No,0,No View,3,Average,7,High Quality ,940,0,1955,0,Not Renovated,1380,4080
1972200725,4/7/2015,98103,Seattle,"$620,000.00 ",3,3,1776,Medium,1248,3,0,No,0,No View,3,Average,8,High Quality ,1604,172,2006,0,Not Renovated,1780,1248
4083301950,11/20/2014,98103,Seattle,"$580,000.00 ",2,1,1040,Small,3200,1,0,No,0,No View,3,Average,7,High Quality ,1040,0,1926,0,Not Renovated,1890,4000
4452300130,5/22/2014,98103,Seattle,"$677,000.00 ",3,2,2000,Large,3207,1,0,No,0,No View,4,Good,7,High Quality ,1100,900,1916,0,Not Renovated,1460,3200
4310702759,3/12/2015,98103,Seattle,"$326,000.00 ",2,2,1030,Small,798,3,0,No,0,No View,3,Average,8,High Quality ,1030,0,2008,0,Not Renovated,1020,1026
9267200345,6/2/2014,98103,Seattle,"$342,000.00 ",2,3,1175,Small,1366,2,0,No,0,No View,3,Average,8,High Quality ,740,435,2005,0,Not Renovated,1710,1255
6813600440,10/22/2014,98103,Seattle,"$442,000.00 ",2,2,860,Small,5535,1,0,No,0,No View,3,Average,7,High Quality ,860,0,1948,0,Not Renovated,1420,4960
9521100795,6/23/2014,98103,Seattle,"$569,000.00 ",4,2,1730,Medium,3884,1,0,No,0,No View,5,Excellent,7,High Quality ,1060,670,1924,0,Not Renovated,1360,3563
625049153,6/3/2014,98103,Seattle,"$605,000.00 ",3,2,2060,Large,4040,1,0,No,0,No View,4,Good,8,High Quality ,1120,940,1947,0,Not Renovated,1500,4000
9523102660,5/13/2014,98103,Seattle,"$560,000.00 ",3,1,1440,Medium,5000,2,0,No,0,No View,3,Average,7,High Quality ,1440,0,1910,0,Not Renovated,1850,4500
6431500122,4/28/2015,98103,Seattle,"$520,000.00 ",3,2,1580,Medium,8841,1.5,0,No,0,No View,5,Excellent,7,High Quality ,1180,400,1923,0,Not Renovated,1580,7512
9523102040,9/22/2014,98103,Seattle,"$440,000.00 ",3,2,2260,Large,5300,1,0,No,0,No View,3,Average,7,High Quality ,1200,1060,1940,0,Not Renovated,1950,5000
3975400185,5/13/2015,98103,Seattle,"$645,000.00 ",3,2,1640,Medium,4218,1,0,No,0,No View,4,Good,7,High Quality ,910,730,1941,0,Not Renovated,1670,4000
3392900080,7/6/2014,98103,Seattle,"$625,000.00 ",2,2,1990,Large,4000,1,0,No,0,No View,5,Excellent,7,High Quality ,1090,900,1952,0,Not Renovated,1270,5700
2919201365,6/16/2014,98103,Seattle,"$650,000.00 ",4,3,2610,Very Large,4160,3,0,No,0,No View,5,Excellent,8,High Quality ,1910,700,1910,0,Not Renovated,1470,4140
6813600605,1/28/2015,98103,Seattle,"$1,350,000.00 ",4,5,3420,Very Large,7440,3,0,No,0,No View,3,Average,9,High Quality ,3420,0,2014,0,Not Renovated,1360,5580
2513500010,5/4/2015,98103,Seattle,"$747,000.00 ",2,1,990,Small,4000,1,0,No,0,No View,4,Good,7,High Quality ,990,0,1911,0,Not Renovated,1560,4000
6430000275,5/6/2014,98103,Seattle,"$485,000.00 ",3,2,1420,Small,4080,1.5,0,No,0,No View,3,Average,7,High Quality ,1420,0,1905,2013,Renovated,1420,4590
4146800050,11/26/2014,98103,Seattle,"$563,000.00 ",3,2,1580,Medium,5289,1,0,No,0,No View,3,Average,7,High Quality ,870,710,1940,0,Not Renovated,1310,5535
2402100715,7/26/2014,98103,Seattle,"$658,500.00 ",2,1,1410,Small,5101,1.5,0,No,0,No View,3,Average,8,High Quality ,1410,0,1927,0,Not Renovated,1410,4224
2331300415,6/20/2014,98103,Seattle,"$780,000.00 ",3,2,2140,Large,3000,2,0,No,0,No View,3,Average,9,High Quality ,2140,0,1905,2006,Renovated,1430,4712
6815100380,5/14/2015,98103,Seattle,"$855,000.00 ",3,2,1900,Medium,4000,1,0,No,0,No View,3,Average,7,High Quality ,1300,600,1965,0,Not Renovated,1880,4000
480000170,6/27/2014,98103,Seattle,"$480,000.00 ",2,1,1500,Medium,3420,1,0,No,0,No View,3,Average,7,High Quality ,1500,0,1902,0,Not Renovated,2050,3420
1972200698,5/28/2014,98103,Seattle,"$474,800.00 ",2,3,1400,Small,1243,3,0,No,0,No View,3,Average,8,High Quality ,1400,0,2000,0,Not Renovated,1400,1335
6046401300,6/9/2014,98103,Seattle,"$428,000.00 ",3,2,1310,Small,2550,1,0,No,0,No View,3,Average,7,High Quality ,780,530,1986,0,Not Renovated,1460,5100
1923300315,2/17/2015,98103,Seattle,"$565,000.00 ",2,2,1720,Medium,3000,1,0,No,0,No View,5,Excellent,7,High Quality ,860,860,1925,0,Not Renovated,1360,4500
9523100026,7/23/2014,98103,Seattle,"$748,000.00 ",4,3,3170,Very Large,4979,2,0,No,0,No View,4,Good,7,High Quality ,2570,600,1925,0,Not Renovated,2060,5000
1532300155,9/16/2014,98103,Seattle,"$425,000.00 ",4,1,1080,Small,6095,1.5,0,No,0,No View,4,Good,6,Standard ,1080,0,1924,0,Not Renovated,1200,5060
8129700985,4/27/2015,98103,Seattle,"$700,000.00 ",3,2,1350,Small,4000,1.5,0,No,0,No View,4,Good,7,High Quality ,1350,0,1925,0,Not Renovated,1880,4000
3626039229,3/17/2015,98103,Seattle,"$340,000.00 ",2,1,700,Small,5829,1,0,No,0,No View,3,Average,6,Standard ,700,0,1945,0,Not Renovated,1160,6700
5511600315,2/18/2015,98103,Seattle,"$575,000.00 ",2,2,1400,Small,5810,2,0,No,0,No View,3,Average,7,High Quality ,1400,0,1940,0,Not Renovated,1470,3920
9266700845,4/29/2015,98103,Seattle,"$325,000.00 ",2,1,830,Small,5100,1,0,No,0,No View,3,Average,6,Standard ,830,0,1941,0,Not Renovated,1050,5100
1931300850,5/27/2014,98103,Seattle,"$427,000.00 ",2,1,920,Small,3780,1,0,No,0,No View,3,Average,6,Standard ,920,0,1910,0,Not Renovated,1570,2640
3856903515,12/22/2014,98103,Seattle,"$705,000.00 ",3,2,1460,Medium,6250,1.5,0,No,0,No View,4,Good,7,High Quality ,1460,0,1912,0,Not Renovated,1690,4750
1646500365,11/21/2014,98103,Seattle,"$579,000.00 ",3,2,1800,Medium,4429,2,0,No,0,No View,4,Good,7,High Quality ,1800,0,1906,0,Not Renovated,1310,4429
9528105305,1/21/2015,98103,Seattle,"$1,380,000.00 ",4,4,3130,Very Large,4500,2,0,No,0,No View,3,Average,9,High Quality ,2060,1070,2014,0,Not Renovated,1500,4500
2917200475,3/23/2015,98103,Seattle,"$430,000.00 ",2,1,760,Small,7114,1,0,No,0,No View,3,Average,6,Standard ,760,0,1946,0,Not Renovated,780,7102
8032700175,10/27/2014,98103,Seattle,"$420,000.00 ",4,1,1510,Medium,1501,1.5,0,No,0,No View,3,Average,7,High Quality ,1510,0,1906,0,Not Renovated,1560,1602
4083302915,9/17/2014,98103,Seattle,"$599,950.00 ",2,1,1150,Small,3775,1,0,No,0,No View,3,Average,7,High Quality ,1150,0,1917,0,Not Renovated,2240,3753
3975400085,6/24/2014,98103,Seattle,"$850,000.00 ",4,3,3330,Very Large,4000,1,0,No,0,No View,3,Average,8,High Quality ,1790,1540,1958,0,Not Renovated,1610,4000
4083305633,7/22/2014,98103,Seattle,"$615,000.00 ",3,3,1470,Medium,1152,3,0,No,0,No View,3,Average,8,High Quality ,1470,0,2003,0,Not Renovated,1470,1506
1931300110,7/25/2014,98103,Seattle,"$700,000.00 ",3,1,1570,Medium,4000,2,0,No,0,No View,5,Excellent,8,High Quality ,1570,0,1908,0,Not Renovated,1640,4000
4310700778,2/10/2015,98103,Seattle,"$539,950.00 ",3,2,1860,Medium,1558,3,0,No,0,No View,3,Average,8,High Quality ,1860,0,2014,0,Not Renovated,1760,2456
9465200405,8/21/2014,98103,Seattle,"$412,000.00 ",2,1,910,Small,6282,1,0,No,0,No View,4,Good,7,High Quality ,910,0,1939,0,Not Renovated,970,6281
2883200760,2/9/2015,98103,Seattle,"$925,000.00 ",3,3,2440,Large,7419,1,0,No,0,No View,3,Average,7,High Quality ,1520,920,1961,0,Not Renovated,2440,4880
9550200650,5/6/2014,98103,Seattle,"$499,000.00 ",2,2,1170,Small,2400,1,0,No,0,No View,4,Good,7,High Quality ,740,430,1903,0,Not Renovated,1570,3919
4083303540,3/20/2015,98103,Seattle,"$791,000.00 ",5,2,2344,Large,4800,1.5,0,No,0,No View,4,Good,7,High Quality ,1544,800,1921,0,Not Renovated,1770,4200
6430500219,9/10/2014,98103,Seattle,"$415,000.00 ",1,1,1230,Small,3774,1,0,No,0,No View,4,Good,6,Standard ,830,400,1924,0,Not Renovated,1300,3774
1930301015,4/28/2015,98103,Seattle,"$818,000.00 ",3,3,2200,Large,4800,2,0,No,2,Average View,3,Average,7,High Quality ,1910,290,1943,1996,Renovated,1410,4800
510003085,6/23/2014,98103,Seattle,"$660,000.00 ",3,3,1980,Large,2850,3,0,No,0,No View,3,Average,7,High Quality ,1980,0,1987,0,Not Renovated,1630,4560
1994200040,6/13/2014,98103,Seattle,"$538,000.00 ",3,1,1460,Medium,7200,1,0,No,0,No View,3,Average,7,High Quality ,1260,200,1906,0,Not Renovated,1430,4650
510001400,6/30/2014,98103,Seattle,"$765,000.00 ",5,3,2870,Very Large,5700,1,0,No,0,No View,3,Average,7,High Quality ,1950,920,1964,0,Not Renovated,1730,5529
2883200775,11/13/2014,98103,Seattle,"$799,000.00 ",3,1,1510,Medium,4178,2,0,No,0,No View,3,Average,8,High Quality ,1510,0,1902,1979,Renovated,2140,4916
6430000945,12/4/2014,98103,Seattle,"$665,000.00 ",2,2,1615,Medium,4590,1.5,0,No,0,No View,5,Excellent,8,High Quality ,1615,0,1906,0,Not Renovated,1470,4590
3126049517,5/8/2014,98103,Seattle,"$413,450.00 ",3,3,1540,Medium,1614,3,0,No,0,No View,3,Average,8,High Quality ,1470,70,2008,0,Not Renovated,1540,1418
993002225,6/23/2014,98103,Seattle,"$405,000.00 ",3,2,1520,Medium,1245,3,0,No,0,No View,3,Average,8,High Quality ,1520,0,2004,0,Not Renovated,1520,1470
3856900590,8/6/2014,98103,Seattle,"$640,000.00 ",4,2,2100,Large,3000,1.5,0,No,0,No View,4,Good,7,High Quality ,1500,600,1911,0,Not Renovated,1690,4000
3226049054,10/3/2014,98103,Seattle,"$526,500.00 ",3,2,1310,Small,7236,1,0,No,0,No View,4,Good,7,High Quality ,1170,140,1928,0,Not Renovated,1680,8431
1919800090,12/15/2014,98103,Seattle,"$625,000.00 ",4,2,2410,Large,6770,1,0,No,0,No View,4,Good,7,High Quality ,1220,1190,1924,0,Not Renovated,1440,6770
9523103590,3/16/2015,98103,Seattle,"$770,000.00 ",4,1,1480,Medium,3750,1.5,0,No,0,No View,4,Good,7,High Quality ,1480,0,1912,0,Not Renovated,1570,3750
5694500386,10/20/2014,98103,Seattle,"$399,950.00 ",2,2,1140,Small,1184,2,0,No,0,No View,3,Average,8,High Quality ,1010,130,1999,0,Not Renovated,1140,1339
